지점,지점명,년월,SPI3,SPI6
146,전주,2015-05,-0.7332580645161291,-0.10661290322580645
146,전주,2015-06,-0.9703,-1.1439333333333332
146,전주,2015-07,-1.191483870967742,-1.3299999999999998
146,전주,2015-08,-1.6435806451612904,-1.8040645161290323
146,전주,2015-09,-1.8424333333333334,-1.9604333333333335
146,전주,2015-10,-1.8345806451612903,-1.9030645161290323
146,전주,2015-11,-0.6656333333333334,-1.6797
146,전주,2015-12,0.922258064516129,-1.4958387096774195
146,전주,2016-01,1.4195483870967742,-1.4219032258064517
146,전주,2016-02,0.9241071428571429,-0.28817857142857145
146,전주,2016-03,0.610225806451613,1.1366129032258063
146,전주,2016-04,0.8397666666666667,1.4703666666666666
146,전주,2016-05,1.0184516129032257,1.2377741935483872
146,전주,2016-06,0.046033333333333336,0.2884333333333334
146,전주,2016-07,0.159258064516129,0.3728064516129032
146,전주,2016-08,-1.0210322580645161,-0.6559032258064516
146,전주,2016-09,-1.3012000000000001,-1.2102333333333335
146,전주,2016-10,-1.1200645161290324,-0.8462258064516129
146,전주,2016-11,0.1739,-0.8835999999999999
146,전주,2016-12,1.317741935483871,-0.8367741935483871
146,전주,2017-01,-0.04229032258064516,-1.1553548387096775
146,전주,2017-02,-0.06507142857142857,0.18114285714285713
146,전주,2017-03,0.09329032258064517,1.195548387096774
146,전주,2017-04,-0.3396,-0.33846666666666664
146,전주,2017-05,-1.0468064516129032,-0.9132903225806452
146,전주,2017-06,-1.5442,-1.331
146,전주,2017-07,-1.0067096774193547,-1.105225806451613
146,전주,2017-08,-0.824967741935484,-1.1176451612903224
146,전주,2017-09,-0.4334,-0.9042666666666667
146,전주,2017-10,-0.2791290322580645,-0.839483870967742
146,전주,2017-11,-0.33393333333333336,-0.8478333333333333
146,전주,2017-12,-1.3251612903225807,-0.7593225806451613
146,전주,2018-01,-1.5124193548387097,-0.6212258064516128
146,전주,2018-02,-0.7293214285714286,-0.6827142857142857
146,전주,2018-03,0.6589032258064516,-0.6801290322580645
146,전주,2018-04,0.9097000000000001,-0.18869999999999998
146,전주,2018-05,1.2196129032258065,0.6467419354838709
146,전주,2018-06,0.1743,0.4404
146,전주,2018-07,0.1232258064516129,0.35932258064516126
146,전주,2018-08,-1.0114838709677418,-0.5497741935483871
146,전주,2018-09,0.023,0.06356666666666667
146,전주,2018-10,0.2655666666666667,0.04032258064516129
146,전주,2018-11,1.3257666666666665,-0.021333333333333333
146,전주,2018-12,0.4929032258064516,0.09161290322580645
